type,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:10,45.532017,-73.64772,4,,
T,01/01/2018 2:10,45.532665,-73.647316,4,,
T,01/01/2018 2:10,45.533138,-73.646996,3,,
T,01/01/2018 2:10,45.533779,-73.646523,2,,
T,01/01/2018 2:11,45.534451,-73.646095,2,,
T,01/01/2018 2:11,45.535118,-73.64563,0,,
T,01/01/2018 2:11,45.535763,-73.645248,1,,
T,01/01/2018 2:11,45.536209,-73.644936,2,,
T,01/01/2018 2:11,45.536831,-73.644539,1,,
T,01/01/2018 2:11,45.537277,-73.644279,2,,
T,01/01/2018 2:11,45.537777,-73.643936,5,,
T,01/01/2018 2:11,45.538399,-73.643517,4,,
T,01/01/2018 2:11,45.538815,-73.643242,6,,
T,01/01/2018 2:11,45.539417,-73.642876,4,,
T,01/01/2018 2:11,45.539848,-73.642563,6,,
T,01/01/2018 2:11,45.540401,-73.642166,7,,
T,01/01/2018 2:11,45.54081,-73.641922,8,,
T,01/01/2018 2:11,45.541325,-73.641571,8,,
T,01/01/2018 2:11,45.541882,-73.641281,6,,
T,01/01/2018 2:11,45.542244,-73.641045,6,,
T,01/01/2018 2:12,45.542786,-73.640694,8,,
T,01/01/2018 2:12,45.543171,-73.640434,7,,
T,01/01/2018 2:12,45.543568,-73.640198,6,,
T,01/01/2018 2:12,45.54393,-73.639915,7,,
T,01/01/2018 2:12,45.544426,-73.639488,6,,
T,01/01/2018 2:12,45.544971,-73.639053,4,,
T,01/01/2018 2:12,45.545372,-73.638702,6,,
T,01/01/2018 2:12,45.545776,-73.638336,6,,
T,01/01/2018 2:12,45.546333,-73.63784,6,,
T,01/01/2018 2:12,45.546864,-73.637383,8,,
T,01/01/2018 2:12,45.547386,-73.63694,7,,
T,01/01/2018 2:12,45.547913,-73.636467,6,,
T,01/01/2018 2:12,45.548286,-73.636093,7,,
T,01/01/2018 2:12,45.548759,-73.63549,8,,
T,01/01/2018 2:12,45.549053,-73.63501,9,,
T,01/01/2018 2:12,45.54932,-73.634331,7,,
T,01/01/2018 2:12,45.54953,-73.633713,8,,
T,01/01/2018 2:13,45.549633,-73.633286,9,,
T,01/01/2018 2:13,45.549564,-73.632889,9,,
T,01/01/2018 2:13,45.549339,-73.632515,7,,
T,01/01/2018 2:13,45.549145,-73.632156,7,,
T,01/01/2018 2:13,45.549122,-73.63179,7,,
T,01/01/2018 2:13,45.549294,-73.631279,7,,
T,01/01/2018 2:13,45.549469,-73.630852,8,,
T,01/01/2018 2:13,45.549728,-73.630325,4,,
T,01/01/2018 2:13,45.549896,-73.629974,4,,
T,01/01/2018 2:13,45.550064,-73.629669,3,,
T,01/01/2018 2:13,45.550114,-73.62957,4,,
T,01/01/2018 2:14,45.550137,-73.629463,7,,
T,01/01/2018 2:14,45.550163,-73.629311,6,,
T,01/01/2018 2:14,45.550018,-73.628998,7,,
T,01/01/2018 2:14,45.549812,-73.628548,8,,
T,01/01/2018 2:14,45.549622,-73.628113,8,,
T,01/01/2018 2:14,45.5494,-73.627655,11,,
T,01/01/2018 2:14,45.549274,-73.627258,7,,
T,01/01/2018 2:14,45.549023,-73.626656,8,,
T,01/01/2018 2:14,45.548725,-73.625992,11,,
T,01/01/2018 2:15,45.548508,-73.625549,10,,
T,01/01/2018 2:15,45.548294,-73.625008,10,,
T,01/01/2018 2:15,45.548069,-73.624489,12,,
T,01/01/2018 2:15,45.547806,-73.62394,16,,
T,01/01/2018 2:15,45.547592,-73.623466,18,,
T,01/01/2018 2:15,45.547375,-73.622971,17,,
T,01/01/2018 2:15,45.547115,-73.622368,18,,
T,01/01/2018 2:15,45.546864,-73.621803,18,,
T,01/01/2018 2:15,45.546604,-73.621216,17,,
T,01/01/2018 2:15,45.546364,-73.620659,15,,
T,01/01/2018 2:15,45.546173,-73.620216,15,,
T,01/01/2018 2:15,45.545971,-73.619789,17,,
T,01/01/2018 2:15,45.545792,-73.61937,14,,
T,01/01/2018 2:15,45.545609,-73.618988,14,,
T,01/01/2018 2:15,45.545437,-73.618523,14,,
T,01/01/2018 2:15,45.545216,-73.618195,14,,
T,01/01/2018 2:15,45.545101,-73.617813,13,,
T,01/01/2018 2:16,45.544827,-73.61731,15,,
T,01/01/2018 2:16,45.544624,-73.616898,16,,
T,01/01/2018 2:16,45.544411,-73.616486,15,,
T,01/01/2018 2:16,45.54422,-73.616058,17,,
T,01/01/2018 2:16,45.544193,-73.615837,17,,
T,01/01/2018 2:16,45.544075,-73.615883,16,,
T,01/01/2018 2:16,45.544025,-73.615906,13,,
T,01/01/2018 2:16,45.543976,-73.615959,14,,
T,01/01/2018 2:18,45.543999,-73.615852,31,,
T,01/01/2018 2:18,45.543964,-73.615715,22,,
T,01/01/2018 2:18,45.54393,-73.615463,25,,
T,01/01/2018 2:18,45.543777,-73.615082,22,,
T,01/01/2018 2:18,45.543549,-73.614609,22,,
T,01/01/2018 2:18,45.543388,-73.61422,23,,
T,01/01/2018 2:18,45.543198,-73.613808,23,,
T,01/01/2018 2:18,45.542831,-73.613167,21,,
T,01/01/2018 2:18,45.542679,-73.612701,22,,
T,01/01/2018 2:19,45.542534,-73.612312,17,,
T,01/01/2018 2:19,45.542431,-73.612213,20,,
T,01/01/2018 2:19,45.542274,-73.61232,20,,
T,01/01/2018 2:19,45.542095,-73.612419,23,,
T,01/01/2018 2:19,45.541996,-73.61248,22,,
T,01/01/2018 2:19,45.541889,-73.612625,24,,
T,01/01/2018 2:19,45.541573,-73.61277,26,,
T,01/01/2018 2:19,45.541351,-73.612885,27,,
T,01/01/2018 2:19,45.541088,-73.612984,27,,
T,01/01/2018 2:19,45.540882,-73.613113,26,,
T,01/01/2018 2:19,45.540825,-73.61322,24,,
T,01/01/2018 2:20,45.54081,-73.613281,25,,
T,01/01/2018 2:20,45.54089,-73.613495,24,,
T,01/01/2018 2:20,45.540985,-73.613693,24,,
T,01/01/2018 2:20,45.541145,-73.613998,27,,
T,01/01/2018 2:20,45.541283,-73.614388,30,,
T,01/01/2018 2:20,45.541431,-73.614677,30,,
T,01/01/2018 2:20,45.541573,-73.615082,29,,
T,01/01/2018 2:20,45.54174,-73.615463,30,,
T,01/01/2018 2:20,45.541916,-73.615852,34,,
T,01/01/2018 2:20,45.542122,-73.616249,33,,
T,01/01/2018 2:20,45.542271,-73.616638,31,,
T,01/01/2018 2:20,45.542439,-73.617035,32,,
T,01/01/2018 2:20,45.542572,-73.617386,31,,
T,01/01/2018 2:20,45.542736,-73.617805,29,,
T,01/01/2018 2:20,45.542912,-73.617973,31,,
T,01/01/2018 2:20,45.5429,-73.617897,34,,
T,01/01/2018 2:21,45.543022,-73.618179,39,,
T,01/01/2018 2:21,45.543236,-73.618614,40,,
T,01/01/2018 2:21,45.543381,-73.61895,40,,
T,01/01/2018 2:21,45.543518,-73.619286,39,,
T,01/01/2018 2:21,45.543663,-73.619583,36,,
T,01/01/2018 2:21,45.543781,-73.619827,37,,
T,01/01/2018 2:21,45.543964,-73.620232,37,,
T,01/01/2018 2:21,45.544163,-73.620644,36,,
T,01/01/2018 2:21,45.544353,-73.621078,35,,
T,01/01/2018 2:21,45.544514,-73.621475,32,,
T,01/01/2018 2:22,45.544754,-73.621941,32,,
T,01/01/2018 2:22,45.544918,-73.622391,31,,
T,01/01/2018 2:22,45.545002,-73.62291,33,,
T,01/01/2018 2:22,45.545135,-73.623253,35,,
T,01/01/2018 2:22,45.545273,-73.623566,30,,
T,01/01/2018 2:22,45.545437,-73.62394,26,,
T,01/01/2018 2:22,45.545639,-73.624435,22,,
T,01/01/2018 2:22,45.545826,-73.624817,22,,
T,01/01/2018 2:22,45.545994,-73.625214,20,,
T,01/01/2018 2:22,45.546249,-73.62571,24,,
T,01/01/2018 2:22,45.546452,-73.626175,21,,
T,01/01/2018 2:22,45.54652,-73.626457,21,,
T,01/01/2018 2:22,45.546627,-73.62677,21,,
T,01/01/2018 2:22,45.546741,-73.627235,21,,
T,01/01/2018 2:22,45.546879,-73.627701,24,,
T,01/01/2018 2:22,45.546978,-73.628029,25,,
T,01/01/2018 2:22,45.54707,-73.628365,26,,
T,01/01/2018 2:22,45.547222,-73.628822,29,,
T,01/01/2018 2:23,45.547367,-73.629272,29,,
T,01/01/2018 2:23,45.547489,-73.629631,29,,
T,01/01/2018 2:23,45.547607,-73.630081,27,,
T,01/01/2018 2:23,45.547718,-73.630356,28,,
T,01/01/2018 2:23,45.547771,-73.630524,23,,
T,01/01/2018 2:23,45.547886,-73.630928,20,,
T,01/01/2018 2:23,45.548027,-73.631348,19,,
T,01/01/2018 2:23,45.548225,-73.631927,17,,
T,01/01/2018 2:23,45.54837,-73.632339,18,,
T,01/01/2018 2:23,45.548527,-73.632889,15,,
T,01/01/2018 2:23,45.548733,-73.633499,10,,
T,01/01/2018 2:23,45.548851,-73.633911,9,,
T,01/01/2018 2:23,45.548965,-73.6343,9,,
T,01/01/2018 2:23,45.549034,-73.634369,10,,
T,01/01/2018 2:24,45.549191,-73.634224,10,,
T,01/01/2018 2:24,45.549309,-73.633934,9,,
T,01/01/2018 2:24,45.549534,-73.633362,8,,
T,01/01/2018 2:24,45.549736,-73.632866,6,,
T,01/01/2018 2:24,45.5499,-73.63208,7,,
T,01/01/2018 2:24,45.549999,-73.631523,6,,
T,01/01/2018 2:24,45.550156,-73.63076,9,,
T,01/01/2018 2:24,45.550369,-73.630005,10,,
T,01/01/2018 2:24,45.550529,-73.629486,12,,
T,01/01/2018 2:24,45.550743,-73.628952,12,,
T,01/01/2018 2:24,45.550957,-73.628502,10,,
T,01/01/2018 2:24,45.55117,-73.627998,12,,
T,01/01/2018 2:24,45.551525,-73.627289,15,,
T,01/01/2018 2:24,45.551907,-73.626549,12,,
T,01/01/2018 2:24,45.552322,-73.625809,11,,
T,01/01/2018 2:24,45.55275,-73.625061,12,,
T,01/01/2018 2:25,45.5532,-73.62429,11,,
T,01/01/2018 2:25,45.553581,-73.623703,11,,
T,01/01/2018 2:25,45.553909,-73.623062,14,,
T,01/01/2018 2:25,45.554245,-73.622383,16,,
T,01/01/2018 2:25,45.554588,-73.621513,19,,
T,01/01/2018 2:25,45.554844,-73.62088,19,,
T,01/01/2018 2:25,45.555168,-73.620087,20,,
T,01/01/2018 2:25,45.555412,-73.619492,21,,
T,01/01/2018 2:25,45.555779,-73.61866,23,,
T,01/01/2018 2:25,45.556015,-73.618027,25,,
T,01/01/2018 2:25,45.556377,-73.617172,25,,
T,01/01/2018 2:25,45.556641,-73.616463,24,,
T,01/01/2018 2:25,45.556927,-73.615776,24,,
T,01/01/2018 2:25,45.557213,-73.615067,24,,
T,01/01/2018 2:25,45.557602,-73.614166,23,,
T,01/01/2018 2:25,45.557972,-73.613266,24,,
T,01/01/2018 2:25,45.558254,-73.612587,25,,
T,01/01/2018 2:25,45.558609,-73.611702,28,,
T,01/01/2018 2:26,45.558907,-73.611092,26,,
T,01/01/2018 2:26,45.559208,-73.610512,25,,
T,01/01/2018 2:26,45.559662,-73.609703,21,,
T,01/01/2018 2:26,45.560051,-73.609154,22,,
T,01/01/2018 2:26,45.560581,-73.60849,22,,
T,01/01/2018 2:26,45.561172,-73.607887,21,,
T,01/01/2018 2:26,45.561619,-73.607452,22,,
T,01/01/2018 2:26,45.562206,-73.606895,22,,
T,01/01/2018 2:26,45.562637,-73.606483,21,,
T,01/01/2018 2:26,45.56321,-73.605965,22,,
T,01/01/2018 2:26,45.563648,-73.605568,21,,
T,01/01/2018 2:26,45.56406,-73.605164,20,,
T,01/01/2018 2:26,45.564644,-73.604652,21,,
T,01/01/2018 2:26,45.565048,-73.604263,23,,
T,01/01/2018 2:26,45.565632,-73.603775,23,,
T,01/01/2018 2:26,45.566051,-73.603401,22,,
T,01/01/2018 2:26,45.566467,-73.60302,22,,
T,01/01/2018 2:27,45.567051,-73.602516,24,,
T,01/01/2018 2:27,45.567482,-73.602127,25,,
T,01/01/2018 2:27,45.568111,-73.601624,23,,
T,01/01/2018 2:27,45.56871,-73.601067,22,,
T,01/01/2018 2:27,45.569298,-73.60051,21,,
T,01/01/2018 2:27,45.569736,-73.60009,22,,
T,01/01/2018 2:27,45.570305,-73.599602,21,,
T,01/01/2018 2:27,45.570744,-73.59922,19,,
T,01/01/2018 2:27,45.571323,-73.598679,17,,
T,01/01/2018 2:27,45.571938,-73.598129,17,,
T,01/01/2018 2:27,45.572414,-73.597733,13,,
T,01/01/2018 2:27,45.573082,-73.597153,11,,
T,01/01/2018 2:27,45.573547,-73.596733,11,,
T,01/01/2018 2:27,45.574009,-73.596321,13,,
T,01/01/2018 2:27,45.574451,-73.595924,11,,
T,01/01/2018 2:27,45.575024,-73.595322,9,,
T,01/01/2018 2:27,45.575489,-73.594894,10,,
T,01/01/2018 2:28,45.576183,-73.594276,11,,
T,01/01/2018 2:28,45.577255,-73.593285,15,,
T,01/01/2018 2:28,45.577961,-73.592659,17,,
T,01/01/2018 2:28,45.578625,-73.592056,13,,
T,01/01/2018 2:28,45.579151,-73.591591,13,,
T,01/01/2018 2:28,45.579681,-73.591095,15,,
T,01/01/2018 2:28,45.580418,-73.590446,16,,
T,01/01/2018 2:28,45.580963,-73.589966,16,,
T,01/01/2018 2:28,45.581707,-73.589317,19,,
T,01/01/2018 2:28,45.582455,-73.588676,17,,
T,01/01/2018 2:28,45.583157,-73.588028,18,,
T,01/01/2018 2:28,45.583714,-73.587517,15,,
T,01/01/2018 2:28,45.58427,-73.587006,17,,
T,01/01/2018 2:28,45.58506,-73.586334,18,,
T,01/01/2018 2:28,45.585575,-73.585823,15,,
T,01/01/2018 2:28,45.586323,-73.585167,17,,
T,01/01/2018 2:28,45.58683,-73.584709,17,,
T,01/01/2018 2:29,45.587334,-73.584297,18,,
T,01/01/2018 2:29,45.587952,-73.583733,17,,
T,01/01/2018 2:29,45.58857,-73.58316,21,,
T,01/01/2018 2:29,45.58918,-73.582596,20,,
T,01/01/2018 2:29,45.589783,-73.582001,20,,
T,01/01/2018 2:29,45.590336,-73.581474,20,,
T,01/01/2018 2:29,45.590805,-73.581009,19,,
T,01/01/2018 2:29,45.59124,-73.580597,20,,
T,01/01/2018 2:29,45.59153,-73.580299,19,,
T,01/01/2018 2:29,45.591846,-73.579979,17,,
T,01/01/2018 2:29,45.592194,-73.57959,18,,
T,01/01/2018 2:29,45.592514,-73.579155,18,,
T,01/01/2018 2:29,45.593029,-73.578499,15,,
T,01/01/2018 2:29,45.593498,-73.57785,14,,
T,01/01/2018 2:29,45.593864,-73.577332,13,,
T,01/01/2018 2:29,45.594196,-73.57679,12,,
T,01/01/2018 2:30,45.594685,-73.576096,11,,
T,01/01/2018 2:30,45.595039,-73.575562,9,,
T,01/01/2018 2:30,45.595493,-73.574837,9,,
T,01/01/2018 2:30,45.595863,-73.574318,6,,
T,01/01/2018 2:30,45.596359,-73.573692,6,,
T,01/01/2018 2:30,45.596684,-73.57325,6,,
T,01/01/2018 2:30,45.597195,-73.572731,5,,
T,01/01/2018 2:30,45.597759,-73.572189,5,,
T,01/01/2018 2:30,45.598396,-73.571663,4,,
T,01/01/2018 2:30,45.599014,-73.571106,3,,
T,01/01/2018 2:30,45.599422,-73.57074,5,,
T,01/01/2018 2:30,45.599895,-73.570305,4,,
T,01/01/2018 2:30,45.600311,-73.569931,4,,
T,01/01/2018 2:30,45.600437,-73.569695,7,,
T,01/01/2018 2:30,45.600388,-73.569443,7,,
T,01/01/2018 2:30,45.60014,-73.569099,9,,
T,01/01/2018 2:30,45.599907,-73.568924,8,,
